Gene,CDS_length
NCK2,1143.0
NCKAP1,3405.0
NCKAP1L,3384.0
NCKAP5,5730.0
NCKAP5L,2778.0
NCKIPSD,2169.0
NCL,2133.0
NCLN,1692.0
NCMAP,309.0
NCOA1,4326.0
NCOA3,4275.0
NCOA4,1845.0
NCOA5,1740.0
NCOA6,6192.0
NCOA7,2829.0
NCR1,915.0
NCR2,831.0
NCR3,606.0
NCS1,573.0
NCSTN,2130.0
NDC80,1929.0
NDE1,1008.0
NDEL1,987.0
NDFIP1,666.0
NDFIP2,1011.0
NDN,966.0
NDNF,1707.0
NDNL2,915.0
NDOR1,1794.0
NDP,402.0
NDRG1,1185.0
NDRG2,1116.0
NDRG3,1128.0
NDRG4,1116.0
NDST1,2649.0
NDST2,2652.0
NDST3,2622.0
NDST4,2619.0
NDUFA1,213.0
NDUFA10,1068.0
NDUFA11,426.0
NDUFA12,438.0
NDUFA13,684.0
NDUFA2,300.0
NDUFA3,255.0
NDUFA4,246.0
NDUFA4L2,264.0
NDUFA6,465.0
NDUFA7,342.0
NDUFA9,1134.0
NDUFAB1,471.0
NDUFAF1,984.0
NDUFAF2,510.0
NDUFAF3,555.0
NDUFAF4,528.0
NDUFAF5,1038.0
NDUFAF6,1002.0
NDUFAF7,1326.0
NDUFB1,318.0
NDUFB10,519.0
NDUFB11,492.0
NDUFB2,318.0
NDUFB3,297.0
NDUFB4,390.0
NDUFB5,570.0
NDUFB6,387.0
NDUFB7,414.0
NDUFB8,561.0
NDUFB9,540.0
NDUFC1,231.0
NDUFS1,2184.0
NDUFS2,1392.0
NDUFS3,795.0
NDUFS4,528.0
NDUFS5,321.0
NDUFS6,375.0
NDUFS8,633.0
NDUFV1,1395.0
NDUFV2,750.0
NDUFV3,1422.0
NEB,20010.0
NEBL,3045.0
NECAB2,1161.0
NECAB3,1191.0
NECAP1,828.0
NECAP2,792.0
NEDD1,1983.0
NEDD4,3744.0
NEDD4L,2868.0
NEDD8,246.0
NEDD9,2505.0
NEFH,3063.0
NEFL,1632.0
NEFM,2751.0
NEGR1,1065.0
NEIL1,1173.0
NEIL2,999.0
NEIL3,1818.0
NEK1,3861.0
NEK10,3378.0
NEK11,1938.0
NEK2,1338.0
NEK3,1521.0
NEK5,2670.0
NEK6,921.0
NEK7,909.0
NEK8,2112.0
NELFA,1587.0
NELFB,1743.0
NELFCD,1773.0
NELFE,1143.0
NEMF,3231.0
NENF,519.0
NES,4866.0
NET1,1629.0
NETO1,1602.0
NETO2,1578.0
NEU1,1248.0
NEU3,1386.0
NEU4,1494.0
NEURL1B,1668.0
NEURL4,4689.0
NEUROD1,1071.0
NEUROD4,996.0
NEUROG1,714.0
NEUROG2,819.0
NEUROG3,645.0
NFAM1,813.0
NFASC,3510.0
NFAT5,4368.0
NFATC1,2793.0
NFATC2,2778.0
NFATC2IP,1260.0
NFATC3,3207.0
NFE2L1,2319.0
NFE2L2,1818.0
NFIA,1497.0
NFIB,1263.0
NFIC,1500.0
NFIL3,1389.0
NFIX,1326.0
NFKB1,2910.0
NFKBIA,954.0
NFKBIB,1071.0
NFKBID,942.0
NFKBIE,1503.0
NFKBIL1,1146.0
NFKBIZ,2157.0
NFRKB,3975.0
NFS1,1374.0
NFU1,765.0
NFX1,3363.0
NFXL1,2736.0
NFYA,1044.0
NFYB,624.0
NFYC,1008.0
NGB,456.0
NGDN,936.0
NGEF,2133.0
NGF,726.0
NGFR,1284.0
NGFRAP1,336.0
NGLY1,1965.0
NGRN,660.0
NHEJ1,900.0
NHLH1,402.0
NHLH2,408.0
NHLRC1,1188.0
NHLRC2,2181.0
NHLRC3,1044.0
NHLRC4,372.0
NHP2,462.0
NHP2L1,387.0
NHS,4893.0
NHSL1,4959.0
NHSL2,2121.0
NICN1,642.0
NID1,3744.0
NID2,4128.0
NIF3L1,1053.0
NIM1,1311.0
NIN,6273.0
NINJ1,459.0
NINJ2,567.0
NINL,4149.0
NIP7,543.0
NIPA1,990.0
NIPAL1,1233.0
NIPAL2,1107.0
NIPAL3,1221.0
NIPAL4,1215.0
NIPSNAP1,855.0
NIPSNAP3A,744.0
NIPSNAP3B,744.0
NISCH,4515.0
NIT2,831.0
NKAIN1,492.0
NKAIN2,627.0
NKAIN3,594.0
NKAP,1248.0
NKAPL,1209.0
NKD1,1413.0
NKD2,1356.0
NKG7,498.0
NKIRAS1,579.0
NKIRAS2,576.0
NKPD1,1833.0
NKRF,2073.0
NKX2-1,1116.0
NKX2-2,822.0
NKX2-3,1095.0
NKX2-4,1065.0
NKX2-5,975.0
NKX2-6,906.0
NKX2-8,720.0
NKX3-1,705.0
NKX3-2,1002.0
NKX6-2,834.0
NKX6-3,408.0
NLE1,1458.0
NLGN1,2472.0
NLGN2,2508.0
NLGN3,2487.0
NLGN4X,2451.0
NLGN4Y,2451.0
NLN,2115.0
NLRC3,3336.0
NLRC4,3075.0
NLRP1,4422.0
NLRP10,1968.0
NLRP11,3102.0
NLRP12,3186.0
NLRP13,3132.0
NLRP14,3282.0
NLRP2,3189.0
NLRP3,3111.0
NLRP4,2985.0
NLRP5,3603.0
NLRP6,2679.0
NLRP7,3030.0
NLRP8,3147.0
NLRP9,2976.0
NLRX1,2928.0
NMB,390.75
NMBR,1173.0
NMD3,1512.0
NME1,534.0
NME1-NME2,804.0
NME2,459.0
NME3,510.0
NME6,585.0
NME7,1131.0
NME8,1767.0
NME9,792.0
NMI,924.0
NMNAT1,840.0
NMNAT2,924.0
NMNAT3,648.0
NMRAL1,900.0
NMRK1,600.0
NMRK2,693.0
NMS,462.0
NMT1,1491.0
NMT2,1497.0
NMU,525.0
NMUR1,1281.0
NMUR2,1248.0
NNMT,795.0
NNT,3261.0
NOA1,2097.0
NOB1,1239.0
NOBOX,1377.0
NOC2L,2250.0
NOC3L,2403.0
NOC4L,1551.0
NOD1,2862.0
NOD2,3123.0
NODAL,1044.0
NOG,699.0
NOL11,2160.0
NOL12,642.0
NOL3,627.0
NOL4,1917.0
NOL6,3441.0
NOL7,774.0
NOL8,3504.0
NOL9,2109.0
NOLC1,2100.0
NOM1,2583.0
NOMO1,3669.0
NOMO2,3669.0
NOMO3,3669.0
NOP10,195.0
NOP14,2574.0
NOP16,537.0
NOP2,2427.0
NOP56,1785.0
NOP9,1911.0
NOS1,4305.0
NOS1AP,1521.0
NOS2,3462.0
NOS3,3612.0
NOSIP,906.0
NOSTRIN,1521.0
NOTCH4,6012.0
NOV,1074.0
NOVA1,1524.0
NOVA2,1479.0
NOX1,855.75
NOX3,1707.0
NOX4,1737.0
NOXO1,1116.0
NOXRED1,753.0
NPAP1,3471.0
NPAS1,1773.0
NPAS2,2475.0
NPAS3,2706.0
NPAS4,2409.0
NPAT,4284.0
NPBWR1,987.0
NPBWR2,1002.0
NPC1,3837.0
NPC1L1,4080.0
NPC2,456.0
NPDC1,978.0
NPEPL1,1572.0
NPEPPS,2760.0
NPFF,342.0
NPFFR1,1293.0
NPFFR2,1569.0
NPHP1,2202.0
NPHP4,4281.0
NPHS1,3726.0
NPHS2,1152.0
NPIP,1053.0
NPL,963.0
NPLOC4,1827.0
NPM2,645.0
NPM3,537.0
NPNT,1698.0
NPPA,456.0
NPPB,405.0
NPPC,381.0
NPR1,3186.0
NPR2,3144.0
NPR3,366.0
NPRL3,1707.0
NPSR1,1116.0
NPTN,1197.0
NPTX1,1299.0
NPTX2,1296.0
NPTXR,1503.0
NPVF,591.0
NPW,498.0
NPY,294.0
NPY1R,1155.0
NPY2R,1146.0
NPY4R,1128.0
NPY5R,1338.0
NQO2,696.0
NR0B1,1413.0
NR0B2,774.0
NR1D1,1845.0
NR1D2,1740.0
NR1H2,1383.0
NR1H3,1344.0
NR1H4,1419.0
NR1I2,1422.0
NR1I3,1047.0
NR2C1,1812.0
NR2C2,1848.0
NR2C2AP,420.0
NR2E1,1158.0
NR2E3,1101.0
NR2F1,1272.0
NR2F2,1245.0
NR2F6,1215.0
NR3C2,2955.0
NR4A1,1797.0
NR4A2,1797.0
NR4A3,1881.0
NR5A1,1386.0
NR5A2,1626.0
NRAP,5193.0
NRARP,345.0
NRAS,570.0
NRBF2,864.0
NRBP1,1608.0
NRCAM,3552.0
NRD1,3660.0
NRDE2,3495.0
NRF1,1512.0
NRG1,1938.0
NRG2,2553.0
NRG3,2091.0
NRG4,348.0
NRGN,237.0
NRIP2,846.0
NRIP3,726.0
NRL,714.0
NRM,789.0
NRN1,429.0
NRN1L,498.0
NRP1,2772.0
NRSN1,588.0
NRSN2,615.0
NRTN,594.0
NRXN1,1329.0
NRXN3,3186.0
NSA2,783.0
NSDHL,1122.0
NSF,2235.0
NSFL1C,1113.0
NSG1,558.0
NSL1,846.0
NSMAF,2754.0
NSMCE1,801.0
NSMCE2,744.0
NSMCE4A,1158.0
NSMF,1587.0
NSRP1,1677.0
NSUN2,2304.0
NSUN3,1023.0
NSUN4,1155.0
NSUN5,1290.0
NSUN6,1410.0
NT5C,606.0
NT5C1A,1107.0
NT5C1B,1833.0
NT5C2,1686.0
NT5C3A,1011.0
NT5C3B,879.0
NT5DC1,1368.0
NT5DC2,1563.0
NT5DC3,1422.0
NT5E,1725.0
NT5M,687.0
NTAN1,933.0
NTF3,774.0
NTF4,633.0
NTHL1,939.0
NTM,1035.0
NTMT1,672.0
NTN1,1815.0
NTN3,1743.0
NTN4,1887.0
NTNG1,1317.0
NTNG2,1593.0
NTPCR,573.0
NTRK1,2391.0
NTRK3,2478.0
NTS,513.0
NTSR1,1257.0
NTSR2,1233.0
NUAK1,1986.0
NUAK2,1887.0
NUB1,1806.0
NUBP1,963.0
NUBP2,816.0
NUBPL,870.0
NUCB1,1386.0
NUCB2,1263.0
NUDC,996.0
NUDCD1,1752.0
NUDCD2,474.0
NUDCD3,1086.0
NUDT1,540.0
NUDT10,495.0
NUDT11,495.0
NUDT12,1389.0
NUDT13,1059.0
NUDT14,669.0
NUDT15,495.0
NUDT16,489.0
NUDT16L1,636.0
NUDT17,987.0
NUDT18,972.0
NUDT2,444.0
NUDT21,684.0
NUDT22,912.0
NUDT3,519.0
NUDT4,546.0
NUDT5,660.0
NUDT6,444.0
NUDT7,717.0
NUDT8,423.0
NUDT9,1053.0
NUF2,1395.0
NUFIP1,1488.0
NUFIP2,2088.0
NUGGC,2430.0
NUMA1,6348.0
NUMB,1956.0
NUMBL,1830.0
NUP107,2778.0
NUP133,3471.0
NUP153,4428.0
NUP155,4176.0
NUP160,4311.0
NUP188,5250.0
NUP210,5664.0
NUP210L,5667.0
NUP214,6273.0
NUP35,981.0
NUP37,981.0
NUP43,1143.0
NUP50,1407.0
NUP62,1569.0
NUP62CL,555.0
NUP85,1971.0
NUP88,2226.0
NUP93,2460.0
NUPL1,1800.0
NUPL2,1272.0
NUPR1,249.0
NUS1,882.0
NUSAP1,1326.0
NUTF2,384.0
NUTM1,3399.0
NUTM2A,2637.0
NUTM2D,1671.0
NUTM2F,1869.0
NUTM2G,1479.0
NVL,2571.0
NWD1,4290.0
NXF1,1860.0
NXF2,1881.0
NXF2B,1881.0
NXF3,1596.0
NXF5,1194.0
NXN,1308.0
NXNL1,639.0
NXNL2,408.0
NXPE1,1218.0
NXPE2,1680.0
NXPE3,1680.0
NXPE4,1635.0
NXPH1,816.0
NXPH2,795.0
NXPH3,759.0
NXPH4,927.0
NXT1,423.0
NXT2,594.0
NYAP1,2526.0
NYAP2,1962.0
NYNRIN,5697.0
OAF,822.0
OARD1,459.0
OAS1,1245.0
OAS2,2160.0
OAS3,3264.0
OASL,1545.0
OAT,1320.0
OAZ2,570.0
OBFC1,1107.0
OBP2A,513.0
OBP2B,513.0
OBSCN,25653.0
OC90,1356.0
OCA2,2517.0
OCEL1,795.0
OCIAD1,738.0
OCLN,1569.0
OCM,330.0
OCM2,330.0
OCRL,2706.0
OCSTAMP,1701.0
ODAM,840.0
ODC1,1386.0
ODF2,2418.0
ODF2L,1935.0
ODF3,765.0
ODF3B,762.0
ODF3L1,825.0
ODF3L2,870.0
ODF4,774.0
OFD1,3039.0
OGDHL,3033.0
OGFOD1,1629.0
OGFOD2,873.0
OGFOD3,996.0
OGFR,2034.0
OGFRL1,1356.0
OGG1,1038.0
OGN,897.0
OGT,3111.0
OIP5,690.0
OIT3,1638.0
OLA1,1191.0
OLAH,957.0
OLFM1,1404.0
OLFM2,1365.0
OLFM3,1377.0
OLFM4,1533.0
OLFML1,1209.0
OLFML2A,1959.0
OLFML2B,2253.0
OLFML3,1221.0
OLIG1,768.0
OLIG2,972.0
OLIG3,819.0
OLR1,822.0
OMA1,1575.0
OMD,1266.0
OMG,1323.0
OMP,492.0
ONECUT1,1398.0
ONECUT2,1515.0
ONECUT3,1485.0
OOEP,450.0
OPA1,3048.0
OPA3,543.0
OPALIN,426.0
OPCML,1038.0
OPHN1,2409.0
OPLAH,3864.0
OPN1LW,1095.0
OPN1MW,1095.0
OPN1MW2,1095.0
OPN1SW,1047.0
OPN3,1209.0
OPN5,1065.0
OPRD1,1119.0
OPRK1,1143.0
OPRL1,1113.0
OPRM1,1341.0
OPTC,999.0
OPTN,1734.0
OR10A2,912.0
OR10A3,945.0
OR10A4,948.0
OR10A5,954.0
OR10A6,945.0
OR10A7,951.0
OR10AD1,954.0
OR10AG1,906.0
OR10C1,939.0
OR10G2,933.0
OR10G3,942.0
OR10G4,936.0
OR10G7,936.0
OR10G8,936.0
OR10G9,936.0
OR10H1,957.0
OR10H2,948.0
OR10H3,951.0
OR10H4,951.0
OR10H5,948.0
OR10J1,963.0
OR10J3,990.0
OR10J5,930.0
OR10K1,942.0
OR10K2,939.0
OR10P1,942.0
OR10Q1,960.0
OR10R2,1008.0
OR10S1,996.0
OR10T2,945.0
OR10V1,930.0
OR10W1,918.0
OR10X1,981.0
OR10Z1,942.0
OR11A1,948.0
OR11G2,1038.0
OR11H12,981.0
OR11H4,975.0
OR11H6,993.0
OR11L1,969.0
OR12D2,924.0
OR12D3,951.0
OR13A1,987.0
OR13C2,957.0
OR13C3,1044.0
OR13C4,957.0
OR13C5,957.0
OR13C8,963.0
OR13C9,957.0
OR13D1,1041.0
OR13F1,960.0
OR13G1,924.0
OR13H1,927.0
OR13J1,939.0
OR14A16,930.0
OR14C36,939.0
OR14I1,936.0
OR14J1,966.0
OR1A1,930.0
OR1A2,930.0
OR1B1,957.0
OR1C1,945.0
OR1D2,939.0
OR1D5,939.0
OR1E1,945.0
OR1E2,972.0
OR1F1,939.0
OR1G1,942.0
OR1I1,1068.0
OR1J1,969.0
OR1J2,942.0
OR1J4,942.0
OR1K1,951.0
OR1L1,1083.0
OR1L3,975.0
OR1L4,936.0
OR1L6,1044.0
OR1L8,930.0
OR1M1,942.0
OR1N1,936.0
OR1N2,993.0
OR1Q1,945.0
OR1S1,978.0
OR1S2,978.0
OR2A1,933.0
OR2A12,933.0
OR2A14,933.0
OR2A2,957.0
OR2A25,933.0
OR2A4,933.0
OR2A42,933.0
OR2A5,936.0
OR2A7,933.0
OR2AE1,972.0
OR2AG1,951.0
OR2AG2,951.0
OR2AK2,1008.0
OR2AT4,963.0
OR2B11,954.0
OR2B2,1074.0
OR2B3,942.0
OR2B6,942.0
OR2C1,939.0
OR2C3,963.0
OR2D2,927.0
OR2D3,993.0
OR2F1,954.0
OR2F2,954.0
OR2G2,954.0
OR2G3,930.0
OR2G6,951.0
OR2H1,951.0
OR2H2,939.0
OR2J2,939.0
OR2J3,936.0
OR2K2,951.0
OR2L13,939.0
OR2L1P,939.0
OR2L2,939.0
OR2L3,939.0
OR2L8,939.0
OR2M2,1044.0
OR2M3,939.0
OR2M4,936.0
OR2M5,939.0
OR2M7,939.0
OR2S2,930.0
OR2T1,1110.0
OR2T10,939.0
OR2T11,951.0
OR2T12,963.0
OR2T2,975.0
OR2T27,954.0
OR2T3,957.0
OR2T33,963.0
OR2T34,957.0
OR2T4,1047.0
OR2T5,948.0
OR2T6,927.0
OR2T8,939.0
OR2V2,948.0
OR2W1,963.0
OR2W3,945.0
OR2W5,963.0
OR2Y1,936.0
OR2Z1,945.0
OR3A1,948.0
OR3A2,966.0
OR3A3,966.0
OR4A15,1035.0
OR4A16,987.0
OR4A47,930.0
OR4A5,948.0
OR4B1,930.0
OR4C11,933.0
OR4C12,930.0
OR4C13,930.0
OR4C15,1113.0
OR4C16,933.0
OR4C3,990.0
OR4C46,930.0
OR4C6,930.0
OR4D1,933.0
OR4D10,909.0
OR4D11,936.0
OR4D2,924.0
OR4D5,957.0
OR4D6,945.0
OR4D9,945.0
OR4E2,942.0
OR4F15,939.0
OR4F17,918.0
OR4F4,918.0
OR4F6,939.0
OR4K1,936.0
OR4K13,915.0
OR4K14,933.0
OR4K15,1047.0
OR4K17,1032.0
OR4K2,945.0
OR4K5,972.0
OR4L1,939.0
OR4M1,942.0
OR4M2,942.0
OR4N2,924.0
OR4N4,951.0
OR4N5,927.0
OR4P4,939.0
OR4Q3,942.0
OR4S1,930.0
OR4S2,936.0
OR4X1,918.0
OR4X2,912.0
OR51A2,942.0
OR51A4,942.0
OR51A7,939.0
OR51B2,939.0
OR51B4,933.0
OR51B5,939.0
OR51B6,939.0
OR51D1,975.0
OR51E1,957.0
OR51E2,963.0
OR51F1,939.0
OR51F2,1029.0
OR51G1,966.0
OR51G2,945.0
OR51I1,945.0
OR51I2,939.0
OR51L1,948.0
OR51M1,981.0
OR51Q1,954.0
OR51S1,972.0
OR51T1,1065.0
OR51V1,966.0
OR52A1,939.0
OR52A4,915.0
OR52A5,951.0
OR52B2,972.0
OR52B4,945.0
OR52B6,1008.0
OR52D1,957.0
OR52E2,978.0
OR52E4,939.0
OR52E6,942.0
OR52E8,954.0
OR52H1,963.0
OR52I1,1047.0
OR52I2,1053.0
OR52J3,936.0
OR52K1,945.0
OR52K2,945.0
OR52L1,945.0
OR52N1,963.0
OR52N2,966.0
OR52N4,966.0
OR52N5,975.0
OR52R1,903.0
OR52W1,963.0
OR56A1,957.0
OR56A3,948.0
OR56A4,1098.0
OR56A5,939.0
OR56B1,975.0
OR56B4,960.0
OR5A1,948.0
OR5A2,975.0
OR5AC2,930.0
OR5AK2,930.0
OR5AN1,936.0
OR5AP2,951.0
OR5AR1,933.0
OR5AS1,975.0
OR5AU1,1089.0
OR5B12,945.0
OR5B17,945.0
OR5B2,930.0
OR5B21,930.0
OR5B3,945.0
OR5C1,963.0
OR5D13,945.0
OR5D14,945.0
OR5D16,987.0
OR5D18,942.0
OR5F1,945.0
OR5H1,942.0
OR5H14,933.0
OR5H15,942.0
OR5H2,945.0
OR5H6,978.0
OR5I1,945.0
OR5J2,939.0
OR5K1,927.0
OR5K2,951.0
OR5K3,966.0
OR5K4,966.0
OR5L1,936.0
OR5L2,936.0
OR5M1,921.0
OR5M10,948.0
OR5M11,918.0
OR5M3,924.0
OR5M8,936.0
OR5M9,933.0
OR5P2,969.0
OR5P3,936.0
OR5R1,975.0
OR5T1,981.0
OR5T2,1080.0
OR5T3,1023.0
OR5V1,966.0
OR5W2,933.0
OR6A2,984.0
OR6B1,936.0
OR6B2,939.0
OR6B3,996.0
OR6C1,939.0
OR6C2,939.0
OR6C3,936.0
OR6C4,930.0
OR6C6,945.0
OR6C65,939.0
OR6C68,939.0
OR6C70,939.0
OR6C75,939.0
OR6C76,939.0
OR6F1,927.0
OR6K2,975.0
OR6K3,996.0
OR6K6,1032.0
OR6M1,942.0
OR6N1,939.0
OR6N2,954.0
OR6P1,954.0
OR6Q1,954.0
OR6S1,996.0
OR6T1,972.0
OR6V1,942.0
OR6X1,939.0
OR6Y1,978.0
OR7A10,930.0
OR7A17,930.0
OR7A5,960.0
OR7C2,960.0
OR7D2,939.0
OR7D4,939.0
OR7E24,1020.0
OR7G1,1002.0
OR7G2,1038.0
OR7G3,939.0
OR8A1,981.0
OR8B12,933.0
OR8B2,942.0
OR8B3,942.0
OR8B4,930.0
OR8B8,936.0
OR8D1,927.0
OR8D2,936.0
OR8D4,945.0
OR8G2,912.0
OR8G5,1038.0
OR8H1,936.0
OR8H2,939.0
OR8H3,939.0
OR8J1,951.0
OR8J3,948.0
OR8K1,960.0
OR8K3,939.0
OR8K5,924.0
OR8S1,1080.0
OR8U1,930.0
OR9A2,933.0
OR9A4,945.0
OR9G1,918.0
OR9G4,984.0
OR9G9,915.0
OR9I1,945.0
OR9K2,1008.0
OR9Q1,933.0
OR9Q2,945.0
ORAI1,912.0
ORAI2,765.0
ORAI3,888.0
ORAOV1,414.0
ORC1,2586.0
ORC2,1734.0
ORC3,2139.0
ORC4,1311.0
ORC5,1308.0
ORC6,759.0
ORM1,606.0
ORM2,606.0
ORMDL1,462.0
ORMDL2,462.0
ORMDL3,462.0
OS9,2004.0
OSBP,2424.0
OSBP2,2751.0
OSBPL10,2295.0
OSBPL1A,2853.0
OSBPL2,1443.0
OSBPL3,2664.0
OSBPL5,2640.0
OSBPL6,2805.0
OSBPL7,2529.0
OSBPL8,2670.0
OSBPL9,1881.0
OSCAR,861.0
OSCP1,1170.0
OSER1,879.0
OSGEP,1008.0
OSGEPL1,1245.0
OSGIN1,1683.0
OSGIN2,1518.0
OSM,759.0
OSMR,2940.0
OSR1,801.0
OSR2,939.0
OSTC,450.0
OSTF1,645.0
OSTM1,1005.0
OSTN,402.0
OTC,1065.0
OTOA,3420.0
OTOF,5994.0
OTOG,8559.0
OTOL1,1434.0
OTOP2,1689.0
OTOP3,1791.0
OTOR,387.0
OTOS,270.0
OTP,978.0
OTUB1,816.0
OTUB2,705.0
OTUD1,1446.0
OTUD3,1197.0
OTUD4,3150.0
OTUD5,1716.0
OTUD6A,867.0
OTUD6B,972.0
OTUD7A,2781.0
OTUD7B,2532.0
OTX1,1065.0
OVCA2,684.0
OVCH1,3405.0
OVCH2,1695.0
OVGP1,2037.0
OVOL1,804.0
OVOL2,828.0
OXA1L,1488.0
OXCT1,1563.0
OXCT2,1554.0
OXGR1,1014.0
OXLD1,444.0
OXNAD1,939.0
OXR1,2364.0
OXSM,1380.0
OXSR1,1584.0
OXT,378.0
OXTR,1170.0
P2RX1,1200.0
P2RX2,1494.0
P2RX3,1194.0
P2RX4,1167.0
P2RX5,1269.0
P2RX6,1296.0
P2RX7,1788.0
P2RY1,1122.0
P2RY10,1020.0
P2RY11,1125.0
P2RY12,1029.0
P2RY13,1002.0
P2RY14,1017.0
P2RY2,1134.0
P2RY4,1098.0
P2RY6,987.0
P2RY8,1080.0
P4HA1,1605.0
P4HA2,1608.0
P4HA3,1635.0
P4HB,1527.0
P4HTM,1509.0
PA2G4,1185.0
PAAF1,1179.0
PABPC1,1911.0
PABPC1L,1845.0
PABPC4,1935.0
PABPC4L,1287.0
PABPC5,1149.0
PABPN1,921.0
PABPN1L,837.0
PACRG,891.0
PACRGL,666.0
PACS1,2892.0
PACS2,2670.0
PACSIN1,1335.0
PACSIN2,1461.0
PACSIN3,1275.0
PADI1,1992.0
PADI3,1995.0
PADI4,1992.0
PADI6,2082.0
PAEP,543.0
PAF1,1596.0
PAFAH1B3,696.0
PAFAH2,1179.0
PAG1,1299.0
PAGE1,441.0
PAGE2,336.0
PAGE2B,336.0
PAGE4,309.0
PAGE5,393.0
PAGR1,765.0
PAH,1359.0
PAICS,1356.0
PAIP1,1440.0
PAIP2,384.0
PAIP2B,372.0
PAK1,1638.0
PAK1IP1,1179.0
PAK2,1575.0
PAK3,1635.0
PAK4,1776.0
PAK6,2046.0
PAK7,2160.0
PALB2,3561.0
PALD1,2571.0
PALLD,3321.0
PALM,1164.0
PALM2,1140.0
PALM2-AKAP2,3312.0
PALM3,2022.0
PALMD,1656.0
PAM,2718.0
PAMR1,2214.0
PAN2,3597.0
PANK1,1797.0
PANK2,1713.0
PANK3,1113.0
PANK4,2322.0
PANX1,1281.0
PANX2,1932.0
PANX3,1179.0
PAOX,1536.0
PAPD5,534.0
PAPD7,1629.0
PAPL,1314.0
PAPLN,3756.0
PAPOLA,2238.0
PAPOLB,1911.0
PAPOLG,2211.0
PAPPA,4884.0
PAPPA2,5376.0
PAPSS1,1875.0
PAPSS2,1845.0
PAQR4,822.0
PAQR5,993.0
PAQR7,1041.0
PAQR8,1065.0
PAQR9,1134.0
PARD6A,1041.0
PARD6B,1119.0
PARD6G,1131.0
PARG,2931.0
PARK2,1398.0
PARK7,570.0
PARL,1140.0
PARM1,933.0
PARN,1920.0
PARP1,3045.0
PARP10,3078.0
PARP11,996.0
PARP12,2106.0
PARP14,4917.0
PARP15,1335.0
PARP16,972.0
PARP3,1602.0
PARP4,5175.0
PARP6,1893.0
PARP8,2565.0
PARP9,2565.0
PARPBP,1497.0
PARS2,1428.0
PARVA,1119.0
PARVB,1194.0
PASD1,2322.0
PASK,3972.0
PATE1,381.0
PATE2,342.0
PATE3,297.0
PATE4,297.0
PATL1,2313.0
PATL2,1632.0
PATZ1,1614.0
PAX1,1323.0
PAX3,1518.0
PAX4,1032.0
PAX5,1176.0
PAX6,1311.0
PAX7,1563.0
PAX8,1353.0
PAX9,1026.0
PAXBP1,2754.0
PAXIP1,3108.0
PBDC1,702.0
PBK,969.0
PBLD,867.0
PBOV1,408.0
PBX1,1293.0
PBX2,1293.0
PBX3,1305.0
PBX4,1125.0
PBXIP1,2196.0
PC,3537.0
PCBD1,315.0
PCBD2,393.0
PCBP1,1071.0
PCBP3,1020.0
PCBP4,1275.0
PCCA,2187.0
PCCB,1620.0
PCDH1,3714.0
PCDH11X,4044.0
PCDH11Y,3114.0
PCDH12,3555.0
PCDH15,5868.0
PCDH17,3480.0
PCDH18,3408.0
PCDH19,1806.0
PCDH20,2775.0
PCDH8,3213.0
PCDH9,3714.0
PCDHA1,2424.0
PCDHA10,2058.0
PCDHA11,2391.0
PCDHA12,2826.0
PCDHA13,2853.0
PCDHA2,2475.0
PCDHA3,2475.0
PCDHA4,2397.0
PCDHA5,2451.0
PCDHA6,2412.0
PCDHA7,2370.0
PCDHA8,2445.0
PCDHA9,2529.0
PCDHAC1,2892.0
PCDHAC2,3024.0
PCDHB1,2457.0
PCDHB10,2403.0
PCDHB11,2394.0
PCDHB12,2388.0
PCDHB13,2397.0
PCDHB14,2397.0
PCDHB15,2364.0
PCDHB16,2331.0
PCDHB18,2205.0
PCDHB2,2397.0
PCDHB3,2391.0
PCDHB4,2388.0
PCDHB5,2388.0
PCDHB6,2385.0
PCDHB7,2382.0
PCDHB8,2406.0
PCDHB9,2391.0
PCDHGA1,2472.0
PCDHGA10,2811.0
PCDHGA11,2808.0
PCDHGA12,2799.0
PCDHGA2,2472.0
PCDHGA3,2511.0
PCDHGA4,2796.0
PCDHGA5,2796.0
PCDHGA6,2424.0
PCDHGA7,2799.0
PCDHGA8,2799.0
PCDHGB1,2784.0
PCDHGB2,2796.0
PCDHGB3,2790.0
PCDHGB4,2772.0
PCDHGB5,2769.0
PCDHGB6,2793.0
PCDHGB7,2790.0
PCDHGC3,2805.0
PCDHGC4,2817.0
PCDHGC5,2835.0
PCDP1,1665.0
PCED1A,1365.0
PCED1B,1299.0
PCGF1,744.0
PCGF2,1035.0
PCGF6,1053.0
PCID2,1362.0
PCIF1,2115.0
PCK1,1869.0
PCK2,1923.0
PCLO,15429.0
PCMT1,684.0
PCMTD1,1074.0
PCMTD2,1086.0
PCNA,786.0
PCNP,537.0
PCNT,10011.0
PCNXL2,6414.0
PCNXL4,2817.0
PCOLCE,1350.0
PCOLCE2,1248.0
PCP2,411.0
PCP4,189.0
PCP4L1,207.0
PCSK1,2262.0
PCSK2,1917.0
PCSK4,2268.0
PCSK5,2742.0
PCSK7,2358.0
PCSK9,2079.0
PCYOX1,1518.0
PCYOX1L,1485.0
PCYT1A,1104.0
PCYT1B,1110.0
PCYT2,1170.0
PDAP1,546.0
PDC,741.0
PDCD1,867.0
PDCD10,639.0
PDCD11,5616.0
PDCD1LG2,822.0
PDCD2,1035.0
